mode_1_N,mode_1_mean,mode_1_stdev,mode_1_kappa,velocity,initial_temperature,initial_pressure,initial_vapor_mix_ratio,solver,error,wall_time
37115014824.10845,8.813366166793875e-09,1.6226038649212176,0.0188612667100365,0.0570239051465035,261.7694877836588,83566.12075952545,0.0019163820428163,SciPy,Timed Out,271.9470040798187
8557438.54706604,1.2379690464738071e-09,1.4486957709805195,0.0795508464583923,0.1304860541716697,306.2716325719505,97626.20136592785,0.0340320105241289,SciPy,Timed Out,270.489634513855
41326939.94388333,1.6471426718553891e-09,2.844809041549343,0.0481070088221416,0.0120145600804314,273.94269666050104,76559.28420034148,0.0053061472661933,SciPy,Timed Out,285.98049211502075
39031410.07472177,1.1790795331743091e-09,1.930981916439673,0.1133483429351386,1.2754271973013311,265.52916389589825,61177.63229270394,0.0035284833868872,SciPy,Timed Out,267.4456193447113
13456386143.280483,1.104448932849107e-09,2.319547772600917,0.0740957441765538,1.1637746809150784,262.0028373995713,55136.90471685489,0.0029641291582835,SciPy,Timed Out,269.8918569087982
58781808610.10944,1.1565250366188415e-09,2.656775969390802,0.4266647627285944,0.0449457799898096,274.1767102129984,97786.49148456288,0.0042177106833639,SciPy,Timed Out,272.67958211898804
11626586412.78256,1.1657873242001794e-09,2.8120357156805778,0.3237679962928068,0.4326024088451606,277.3862396986149,79278.26806015204,0.0065611483183191,SciPy,Timed Out,269.01706862449646
3379007.769438144,1.4637205232700946e-09,2.649709110930784,0.0151277503819414,6.31552957773493,261.3373249669329,100901.36257542766,0.0015321708675459,SciPy,Timed Out,269.2883529663086
11267416.34989144,1.1568520404258692e-09,1.932233471447595,0.0584988234287573,8.587701564232464,252.07719405109245,51802.91195261719,0.0013763174633578,SciPy,Timed Out,268.17018842697144
4255.757767711083,6.136588424343419e-06,2.669686394826424,1.4793962272758887,0.0639942944895709,288.90354818731294,101513.74074101132,0.0111692036419425,PySDM,Timed Out,244.948388338089
5344523038.3968,1.1918970156750882e-09,2.8764580924104552,0.3580073182506318,4.358296720128997,291.4126773812736,55964.54654123432,0.0242404236207342,SciPy,Timed Out,270.3954186439514
4506379.845732392,1.381830602961797e-09,2.365715595515957,0.1091276591999341,0.6467474557578594,307.63857592130466,63454.03667196808,0.0586218174820959,SciPy,Timed Out,272.30566906929016
104428245.5463292,1.102118408364579e-09,2.286935071041189,0.1446549163341189,1.720236941554413,289.3551875688304,78805.345223455,0.014895905470867,SciPy,Timed Out,271.572211265564
1239198992.261134,2.099047829838685e-09,2.274838819063084,0.0006863340545636,5.1564808294746936,307.25651463253377,56349.58083918365,0.0652574347200804,SciPy,Timed Out,272.6449112892151
3206750.472923685,1.5026321793218856e-09,1.744733620678914,0.1176844011458437,2.5120700323804783,276.36391108925244,87138.36073992713,0.005545259196109,SciPy,Timed Out,273.2340943813324
1035415.1550161524,1.4970428103474156e-09,1.722988148132868,0.0064843023803286,0.1142107374680956,308.8310152855277,86474.51361829421,0.045024725570984,SciPy,Timed Out,274.8868360519409
4770979.078110871,3.443071873217121e-09,1.3166616447246158,0.0241853874750565,0.0271920709349386,271.7113782048485,58398.83196842894,0.0059177752149519,SciPy,Timed Out,272.8981692790985
917.5293456148792,7.303562862864688e-06,2.647648110670923,1.181411944675069,0.070724624939874,276.6222349665347,79139.81520475929,0.0062250134722334,PySDM,Timed Out,245.195410490036
3579415.4982546936,1.8125645459895546e-09,2.926418106454725,0.3284544836873191,0.0146354313759118,253.3970884895289,103568.2821743154,0.0007708556364931,SciPy,Timed Out,282.3546159267425
528978222.5670529,1.863990997960515e-09,1.5017502889865493,0.0159622957540983,0.0730496956448831,289.1106021703051,62885.90065458237,0.0184811816532608,SciPy,Timed Out,277.9185700416565
20349.95075126816,9.67810466382907e-06,2.8139119982801484,0.2673141613229702,0.1510235964515302,287.6537647951635,102792.89023151172,0.0101623767310048,PySDM,Timed Out,244.7903769016266
4387.386240139807,6.870839115492027e-06,2.711162803824484,1.4090968819397236,0.1103135469493727,278.9417758372073,75678.5049877656,0.0076745867845686,PySDM,Timed Out,245.50963616371155
29877124380.56633,1.2359339216356454e-09,2.80934345827178,0.0596183058646272,0.0736384560704358,287.2460869630749,80778.72128035946,0.0126446015903036,SciPy,Timed Out,270.2519268989563
18801021.22717034,3.4579032957778134e-09,1.8284378216057653,0.0242176047747682,0.0458154323877479,262.87956187210733,63507.3817533866,0.0027583893684302,SciPy,Timed Out,271.88567423820496
