simulation_id,mode_N,mode_mean,mode_stdev,mode_kappa,velocity,initial_temperature,initial_pressure,mac,initial_vapor_mix_ratio,saturation_temperature,saturation_pressure,time,RH,T,p,vapor_mix_ratio,water_mix_ratio,S_max,act_frac,act_rate
12323,326810908.2472278,2.1290618066062845e-08,1.7564139884232433,0.6516251923633111,2.533511145173818,291.6096278998215,53119.368725374814,1,0.025923342665621,291.58988923698126,53106.75975704955,10.262437585691462,1.0086204799918574,291.3983697153364,52946.14017948151,0.0258857939264059,3.755109178687774e-05,0.8994354101821589,0.729,5298516.890396728
12324,6618228571.102508,2.035040087438821e-07,1.673961007817102,0.8812813126087587,5.927264412300814,306.05450896169185,87348.11532440296,1,0.0377918093086082,305.6284221162507,86052.45644035947,168.71189311627546,1.0005294954566089,302.45104433287406,77231.89061293237,0.0346781004718545,0.0031146599563812,0.0831796502527737,0.987,0.0
12325,307503776.8278114,1.2414502860354676e-07,1.724084572988198,0.4644680287185369,0.1650945742971717,251.95710743117613,59188.435709182464,1,0.0011917109780021,251.9319775911205,59164.19067598222,84.7998794606046,1.001352642188232,251.83719899493775,59074.54952351237,0.0011831891099084,8.53356386621661e-06,0.1740907907965772,0.916,5213944.810060413
12326,24798007.651485834,1.4011135844792671e-09,1.6856564065979982,1.1573063540867314,0.157973182984015,259.672695481226,84430.28699826167,1,0.0016006624019963,259.65316404891945,84408.05158097351,392.4716767039734,1.0326029865655717,259.09912132345704,83743.90053757244,0.001590144446212,1.0518489846172329e-05,3.298020360650411,0.003,0.0
12328,15252874.00099128,2.023268275996568e-07,1.7239336517909307,0.3027387518949809,0.3446794059775453,309.48841534442374,94219.79913606244,1,0.0426901280289525,309.4695455747203,94198.650992612,60.92618136102999,1.0045602173784445,309.3501376487635,93995.3384832378,0.0426613055767781,2.8825835838015797e-05,0.4849492164317182,1.0,35558.82191758343
12329,469090796.2918133,1.654249505134865e-07,1.7036119177325295,0.3864205452265891,1.0486686012393562,278.92483732951035,103214.44457249012,1,0.0056020240284444,278.91356004505576,103190.43480535167,15.257441656106216,1.0022570382146654,278.82409890672136,103016.48156589366,0.0055861515042053,1.5897751001644157e-05,0.2582694515038897,0.994,11102162.090164851
12331,372612012.1094092,1.3281801343316351e-09,1.6465801471524182,1.1844270675703483,0.3084697286800767,274.95991793535904,84428.9578974385,1,0.0051756784756112,274.9403525900271,84407.9224876554,191.2667419667316,1.0271671834773846,274.43418130034627,83810.27586163073,0.0051570598378323,1.861958809149902e-05,2.7543218897950306,0.001,0.0
12332,2171066056.1727467,8.725385071090604e-09,1.635199985093563,0.4513156240153491,1.3045536217264475,299.91082576119453,95601.19029188275,1,0.023751230018497,299.891083557654,95579.15396260608,15.330914472899911,1.0071321444581702,299.7437048910733,95382.7260822608,0.0237406686689808,1.0561889394074513e-05,0.7429047972178138,0.059,2586109.498607141
12334,1735182311.7406263,2.0387915571011373e-07,1.6364039868121154,0.4932709323249561,0.6107221093583891,269.4159856297498,90370.47503801364,1,0.0032107869661133,269.158217673944,89904.05989934974,1637.4059243582772,1.0005349841988425,262.65602045770424,79450.83231947498,0.0021652145035392,0.0010457814285184,0.088961046095215,0.96,908509.482193128
12335,34100805.70597151,7.01915915065643e-08,1.7813285667238787,0.5436318200547319,0.6526153150112496,278.01966460213043,85826.68395249132,1,0.0063330947979825,278.00026869752463,85805.54333020587,36.77511000425462,1.0077234225514542,277.8305751724164,85573.60132987994,0.0063166806463539,1.6415191263263753e-05,0.8054257929271058,0.991,20769.845194892805
12336,13060660.520443369,2.2193017243898473e-09,1.7531340007349725,1.1461385782712703,2.655656928532649,272.2088271652308,50348.42553629145,1,0.007133098072176,272.1892431805964,50335.74242683578,71.54538598665384,1.0832920815613687,270.5194631290846,49111.09586234365,0.0069919399160617,0.00014116619351,8.370655003615912,0.286,2918874.988787926
12337,288790437.82387125,4.0120258991447294e-08,1.7277139949171811,1.0989112281425724,0.5883618464427404,248.08030176836533,85195.76727755663,1,0.0005868616017733,248.0610590399513,85172.33325530654,23.79488079426728,1.0059568089649291,247.9512017854546,85032.24565231509,0.0005846518471729,2.21011378292876e-06,0.6380710732006634,0.918,1420547.9839092505
12338,2409536481.3270025,1.3272096180708343e-09,1.6482309304371696,0.4812125656846073,0.019827646682043,280.4609157877553,63188.53837712594,1,0.0102472751978927,280.4570269374956,63185.47034617681,1810.0,1.019510684331931,280.1129953974117,62912.06505399143,0.0102457653969718,1.509814122494462e-06,1.98720991886705,0.0,308829.8020220493
12339,426720689.8618177,1.4856796000273098e-08,1.6076259742356909,0.1386281410406677,2.315113104448524,280.76195182882753,58376.02926365023,1,0.0113423604288417,280.7423279756178,58361.74260322508,14.68610753170915,1.0135443090775789,280.4695938438315,58127.67400511528,0.0113161390514065,2.6222864300286564e-05,1.3912685396178182,0.278,4119023.368950921
12340,178673775.47263822,1.0955597981125345e-08,1.6805997906087868,0.9400490090163236,8.81923990606185,259.1939600763532,86367.17966055014,1,0.0015045864204355,259.174430445638,86344.39327465178,10.431737993289472,1.0384359220955035,258.3753442377816,85325.3598971129,0.0014786940394471,2.589369950499415e-05,3.88162906512346,0.897,0.0
12341,66617016.08249389,1.8406161829175108e-08,1.6315173215919228,1.0348835887638064,3.616087133783879,286.1041730392841,89018.7061118423,1,0.0106178564165131,286.0845595119515,88997.33473550789,16.03943651084222,1.0183089942772658,285.65711560162833,88399.16142992704,0.0105729224672892,4.4936258286921376e-05,1.863303568777908,0.952,0.0
12342,407344998.7661234,7.245640621367433e-09,1.7400962792458636,0.412436530424032,0.11371173556953,287.03804353843736,61461.0113584612,1,0.0164956167404888,287.0183701209877,61446.26154651764,131.9125059948462,1.0056155014136794,286.9125098623336,61349.16519730467,0.0164831945840768,1.2422843804126432e-05,0.599204463108638,0.017,0.0
12343,111653641.6693195,5.184813558094077e-09,1.744074927632845,0.7360510169012167,9.680313944812957,283.7478033989592,86814.73504325902,1,0.0092990328835452,283.72819880032426,86793.7329826526,13.0161067831395,1.0453556672821485,282.72661092120074,85493.23209688991,0.0092176450502972,8.139203780413673e-05,4.569495309837235,0.517,0.0
12344,125779058.57858469,2.996605116468692e-08,1.6035373857780468,0.3660155177118376,1.808792388266413,251.8982532726,90580.06718863922,1,0.0007742105254853,251.8787380695106,90555.48699878984,20.455636722057196,1.016467182283022,251.55923412517333,90127.7565260486,0.0007678622185402,6.348659948146448e-06,1.6862838122221335,0.947,181674.17984041863
12346,127727899.2665837,1.5884162032666342e-08,1.7756861347249413,0.5963389478855631,0.0794745611472271,249.5051631932292,78822.19797267858,1,0.0007207118427838,249.4896520031692,78805.03554601924,120.0,1.0050115859279225,249.4158752311349,78719.66547075183,0.0007195288370159,1.1830620325010004e-06,0.5359548355303945,0.201,81264.31490366416
12347,155373712.7054708,2.7634034014349156e-09,1.713255557944677,0.2871756649288338,0.9674189083726704,273.6665002526352,56344.087069237714,1,0.007087410663795,273.6469167062375,56329.96952191531,91.99737490112736,1.0393883241024542,272.87482110411673,55704.09922476771,0.0070342828669342,5.313074266768502e-05,3.9775028298210335,0.026,0.0
12348,2563991519.1420093,2.984960244198441e-07,1.7119604181228776,0.3905165963989506,7.178561228050326,262.7984622051555,100708.81363265873,1,0.0017254470823927,262.362431822388,99912.61819454312,44.995088812208486,1.001857860494111,260.4742920364702,96603.69619104448,0.0014955087232555,0.0002307233835623,0.2211340757532376,0.999,13799492.589398963
12349,3630279393.021027,4.4544919833453424e-08,1.71082808753783,0.6912833728039732,5.690345400931306,277.71652661082175,94405.33803165102,1,0.0056305403539307,277.69905336385807,94382.309341202,2.987516363631934,1.0050636654165297,277.5864080419868,94209.83832908652,0.0056192409420533,1.1304080398326582e-05,0.5416251892496282,0.908,227511068.5239693
12350,22921749.472270265,7.896213801990144e-07,1.6828182001526233,0.4891121670562877,0.3489299827042072,285.7678274353046,50619.22221719319,1,0.0184930451843599,285.74158982174623,50584.0087376332,97.44075225780254,1.003095675941181,285.5576807091921,50377.87849636808,0.0183805579987969,0.0001127523022699,0.346687652762534,1.0,39307.70029532576
12351,19676626.009205464,9.121388835127088e-07,1.6195505790265552,0.1975936499469853,0.1183155575667146,290.91103748645617,82889.28761548508,1,0.0156476113850037,290.88184631746344,82819.56452535247,236.65526813083412,1.0009400502390762,290.7811421311985,82607.21605037276,0.0155862083871864,6.158538653009924e-05,0.1250993089722873,1.0,9468.127585079475
12352,85952266.84788568,1.4267825176650215e-09,1.7766439104277207,0.7538653508697348,9.96083041150808,290.0833970778162,93613.5678314981,1,0.0130965803478517,290.0637561461453,93591.37456127963,27.20656700338015,1.1054063734005324,287.8338235324161,90634.71661807597,0.0129462385764358,0.0001503494983818,10.575118855311684,0.118,0.0
12353,43738134.09742125,2.676781059780201e-07,1.7526683626629116,1.198602796946116,1.108178478655674,281.4036805265779,74716.5788733588,1,0.0092268083265565,281.38840718619275,74698.5619846765,32.48574186684387,1.008035563202944,281.1494739350814,74381.97533691881,0.009182005539415,4.4820598493289305e-05,0.837681898321585,1.0,474169.19939753984
12355,7170111641.65594,5.0305711925255334e-09,1.6105154512279345,0.5100793219740603,0.4361430213329824,292.53701354919144,68318.47784831919,1,0.021201206661607,292.51729496818325,68302.35344226759,45.85651729305231,1.007537266070943,292.36761243985165,68156.15703298264,0.021186925033882,1.428242546192083e-05,0.7934267869257328,0.004,0.0
12356,549661738.1097397,6.503324725237145e-09,1.6715967074253903,1.0853726863889324,4.659578472812582,248.75680378626623,86374.010369606,1,0.0006151234238358,248.73728200817465,86350.27630876286,11.58903113555784,1.0282872229060085,248.2503696012656,85736.0058680028,0.0006089263731621,6.1973691360003736e-06,2.869045965707584,0.454,2117853.202097088
12357,6825119506.225163,3.840233825131065e-07,1.6849577941362248,0.9866915575046868,1.3744096581503222,255.49996323883428,76748.3295230358,1,0.0012452133517415,,,727.5851083190083,0.9921391868607484,247.16349964185565,66929.80041452756,0.0006823108516572,0.0005681257588632,-0.7479692626234269,0.0,0.0
12359,47735583.618542425,2.271971618177891e-07,1.6734973484104485,0.5329180358449761,7.348853895976975,305.4903370637321,79839.49339832774,1,0.0402016852842947,305.47123563035086,79821.30270046506,15.376547363645368,1.0273336779336684,304.70220023509194,78773.20423933819,0.0400260221856653,0.0001756811946232,2.76421589245861,1.0,788607.8425115956
12360,629504600.3194826,1.4551981492789966e-09,1.64737450017425,0.3032114199764612,0.0296687556548255,290.1317560193781,58534.78804677109,1,0.0212801790125916,290.12590555651946,58530.65492569379,980.0,1.014599174922521,289.84782137993284,58332.78982982942,0.0212788700950114,1.308935852912396e-06,1.4704243275086348,0.0,0.0
12361,9435273460.360676,2.558209773127815e-07,1.6497041759339848,0.24933227618481,2.6017359110865423,284.82196509346653,53859.83557293788,1,0.0162743962253329,284.088618537896,52834.02597241052,384.35876436911553,1.0005323318109678,279.00846855424646,46570.418897389165,0.01263467397636,0.0036430358044751,0.0913555541371291,0.97,0.0
12363,11077033.827251185,9.685481759279429e-09,1.7353154247618607,0.52568787326825,0.1944791317840492,300.2404795681404,50707.149052057925,1,0.0473207929961997,300.2205058919628,50695.337622195446,169.68401543793075,1.0104407715820192,299.97107739333137,50494.895333637614,0.0472587050740072,6.209198377089546e-05,1.0826846890802375,0.255,3761.6094663689846
12366,98334260.70078424,1.0447426515886222e-08,1.77779602043359,0.4211924953649972,0.3876663362336648,248.3258751626761,85239.06305234581,1,0.0005996740514544,248.30635346617564,85215.60038989273,69.64752282159938,1.0138787109276532,248.0729035024565,84923.49744900827,0.0005965259148415,3.148299295058289e-06,1.4304054530306587,0.262,31886.28787721952
12367,5485509281.150605,8.548343129211771e-07,1.7921209688264237,0.1478250600069481,4.646312282046561,256.2237825180622,94105.37228146648,1,0.0010790227863932,,,215.2244488309589,0.9887116540634864,248.0554799008356,82238.20661040957,0.0005997746868027,0.0005299611732051,-1.0917178531769325,0.0,0.0
12368,10729743.440554194,2.1282675655002824e-08,1.685955017566735,0.1142506709956557,0.0278369145974039,254.73363015218524,55673.30771368473,1,0.0016096728495149,254.72819332984835,55669.146901837375,480.0,1.0068002738829869,254.60886699765143,55572.809166765976,0.001606414070827,3.258828137964836e-06,0.6910628005422081,0.147,1410.381935873735
12369,123230196.89269844,7.817694333208747e-07,1.7645485360503663,0.3830754914450171,3.9732115639381034,276.9260989139301,103875.874258209,1,0.0048346956592822,276.86738997527,103738.69129608235,21.393273082028145,1.0085252299222631,276.40221706372034,102808.62629763289,0.004746932118636,8.85588496266562e-05,0.884889753089424,1.0,0.0
12370,9368882323.975224,4.174700486702165e-07,1.7434873263046409,0.4879677036990592,6.525598174845299,307.7107832013777,50768.86495060181,1,0.075373972963951,304.0617020872978,44538.79454894686,153.2426565666848,0.9999253678323324,302.7611729691231,42561.18093086583,0.0671924992519253,0.008202522287249,0.0359817610327439,0.978,0.0
12371,16783533.99819747,3.8812087067720875e-08,1.7883413781888284,0.2426251977147108,0.1047853629741121,304.15971381471223,104467.59208826974,1,0.0279683511718155,304.1399492154333,104443.80284546604,104.9764937371799,1.0032027803589656,304.0769961972635,104339.43726888568,0.0279601059497164,8.245637348995805e-06,0.3488633075808156,0.517,11951.407063895624
12372,6795030041.551884,2.420205074508144e-07,1.6100515864060678,0.0858896998677742,7.671224400853199,263.87451627630185,88756.87027333543,1,0.0021327405602514,263.7561990804561,88563.06438673545,8.994652795233804,1.0020531280987368,263.38238044911856,87969.8300628915,0.0020740891121536,5.960185978825369e-05,0.2403707485942208,0.991,400825203.6934766
12373,31816597.77507338,4.1188250582283945e-07,1.6715034570088076,0.8014113081605402,0.4138402566946273,294.48311863512,84110.19321665897,1,0.0193623840768262,294.47423343959224,84091.16577356769,57.99339143970618,1.0030543378418326,294.3505813885494,83869.0680377219,0.0193185088624519,4.390813000921727e-05,0.3365980615698261,1.0,133840.0166323374
12376,889816276.396989,4.4844601863710724e-07,1.7118770987502032,1.194955327964293,0.4967109445030523,259.4278570168241,79814.99741108718,1,0.0016599193157835,,,2013.243338135952,0.9989997031993196,251.4637044304424,69753.92985679707,0.0009672966280142,0.000693791788672,-0.0621979279283313,0.0,0.0
12378,472808381.9112078,2.430266221211197e-08,1.661617576312224,0.3520352493530969,2.4928580407511776,284.11521155409883,102934.13576202656,1,0.0080207098292998,284.0956431264204,102909.28483178074,8.825211720989419,1.0078987125885226,283.9373100991237,102664.54069800736,0.0080098069387336,1.0903504363569136e-05,0.8238992163396741,0.643,3752951.9968224415
12379,783322413.4012641,6.676505742791333e-09,1.6584782280615995,0.2199988731510473,0.6205126969986039,287.91086711262665,59172.84173501715,1,0.0181767303200357,287.8911774274292,59158.67247960642,48.347117061599015,1.011760341754248,287.65272401707193,58955.5231035498,0.0181525840457774,2.414764313102046e-05,1.2116738966140073,0.025,0.0
12380,13630245.663283847,8.475198417360431e-08,1.7637802674601126,0.4526475609325316,0.0477424697001803,256.0046659508086,72200.00697508187,1,0.0013814319528321,255.9954631950517,72190.80818151086,160.0,1.0031951665775125,255.93579984685405,72126.42651611146,0.0013792475794108,2.184574320593247e-06,0.337375662929662,0.926,9717.71655945924
12381,3606117568.283993,3.828077980161361e-09,1.7268846232325252,1.175990134587274,1.0682716998417143,309.6878743174162,101000.71370921234,1,0.0401038629355618,309.6679719611872,100977.98587906489,22.46619469892918,1.0079302698053678,309.4882073854816,100729.83401424786,0.0400898448722656,1.40187572997981e-05,0.8208760038818763,0.016,0.0
12383,188697068.17974293,4.6389896341523277e-07,1.666887477095785,1.121866031104788,0.9257392930566806,305.08880129360654,71746.07336696591,1,0.0439845972467503,304.9727490656543,71449.11301611942,174.9952726594274,1.0008072678943043,304.4657842562003,70243.2998018015,0.0433626765040904,0.0006222715691705,0.1119635431796606,1.0,218660.5839393714
12385,70113305.4646727,3.5981132362868986e-08,1.6602936340752652,0.0853790851945074,0.1719406879153859,251.1572993593773,64284.43818732277,1,0.001022939461871,251.137776080506,64266.93938618455,81.42342670450155,1.0070219235443416,251.0268431311231,64162.07568495272,0.0010203439638686,2.5956798390025125e-06,0.7447192990820195,0.434,94686.16062187274
12386,73828492.09736641,8.621629934271082e-08,1.6586113083110057,0.1067670638192819,0.6005844829569473,305.9964754507591,58798.91145221067,1,0.0576427200929161,305.9765289796019,58785.39576082287,28.3057596098743,1.0043804771470617,305.870877677401,58675.31990104479,0.0576064138604306,3.630943933758874e-05,0.4752045443790598,0.934,205272.53382965023
12387,213213831.78650463,1.6220303602586985e-07,1.6342428946477454,0.1450030949290744,1.8563835485026383,285.65262238403005,92451.48453219976,1,0.0099144631417706,285.6344356420751,92429.4278877967,11.85099922790483,1.0058455100675323,285.49423688861066,92208.81042347071,0.0098948586782827,1.9615416382798667e-05,0.6173589723269313,0.999,3177856.066312632
12390,1907048693.5887263,3.426095948224016e-09,1.7260863672972555,0.2599486611834014,1.4726828113723447,289.78851861020144,99163.7245571164,1,0.0121156255521212,289.7688870807428,99140.20282787055,34.630675123093724,1.019795945134062,289.357292169499,98568.15985430716,0.0120932123599283,2.2414315977649752e-05,2.010811148922653,0.01,0.0
12391,516365802.12691337,1.854907869804117e-07,1.6108553870031286,0.8992459323555902,0.8793532735037959,302.9144229100452,88178.23974652239,1,0.0310026405473894,302.8941490290596,88116.58681533668,28.42998457307964,1.0009481777082865,302.8129489972807,87917.89531094047,0.0309400633288355,6.261864143877066e-05,0.1237754577137373,0.997,8205810.863895355
12392,27032254.500717204,1.7744800536815866e-08,1.6031974746641515,1.0549307060139412,0.0170132405547447,294.9792073804845,95932.8055613092,1,0.0174465459385293,294.9758599273242,95928.99216956524,330.0,1.002077225993218,294.93198472731933,95870.21033931262,0.0174437919060341,2.7540576171329803e-06,0.2131924286920439,0.092,2410.420654337921
12393,16128238.61899159,7.994475524880512e-07,1.7111686369785764,0.9262302029832992,0.031186784692446,295.8884974571216,63279.71268830885,1,0.0284327074396932,295.61998335219863,62751.159359031015,32060.0,1.0001551233901205,291.2654836389079,55039.5092182685,0.0244322194717325,0.004000732636396,0.0265851831192209,0.999,0.0
12394,784109819.8139337,5.538714547646444e-09,1.708433036503035,0.5299565296896179,0.8846832535736139,274.84878311056167,62615.89796348226,1,0.0069428561420708,274.82920103214195,62600.277524771256,33.91044182063713,1.0127260366079105,274.5863353725968,62379.07817467836,0.0069260389634549,1.681809026390623e-05,1.3112377616353088,0.05,877590.2936306722
12395,5265319313.826635,2.523700578449517e-09,1.7507986835062552,0.4737213765009892,1.338876163221112,265.1298250541979,68537.20751971458,1,0.0030511400668546,265.110279890687,68519.51671750801,33.6102779600897,1.0220434190647432,264.7195135890006,68138.42184092458,0.0030379377623388,1.32029933429046e-05,2.2430303231735005,0.007,0.0
12397,151661234.58765358,4.0430957952332784e-08,1.7633895304688467,1.1193531067044509,0.291329705037376,309.0174510616008,50708.76120282098,1,0.0818559066446548,308.9976327163147,50697.035537945216,34.3253702835317,1.0023270430053373,308.9458376145614,50644.07841421692,0.0818252750237417,3.0634056672357174e-05,0.2763386516971389,0.779,1131698.5716758163
12399,80668717.29952115,1.0273637305883348e-07,1.7195062955399654,0.1447314761920347,0.8457879875466426,297.4263755862364,62207.33673265435,1,0.0318985003070265,297.4068637525737,62192.81127671267,22.4642585136647,1.0052780814142517,297.2843168576347,62062.652234568006,0.0318677896376806,3.071431966943256e-05,0.5613960387786054,0.981,190776.4609727255
12400,2102544606.4284425,2.4181127440141733e-08,1.76660223394227,0.4621268717722861,2.793528649348388,269.5943072593939,88735.91706147439,1,0.0033144704984203,269.5749380718734,88713.40750420516,5.727523146659736,1.0066250840859925,269.4562656726401,88557.30643121194,0.0033087284760468,5.742768619391562e-06,0.7003366931110255,0.577,35923479.05624905
12401,86900942.15822196,3.3447651758638615e-08,1.7277938935901342,0.4341176166644154,4.356710354089897,286.257594632021,78298.08671017092,1,0.0122243206131714,286.2379798898264,78279.28493630793,13.542327858590184,1.0181232358408818,285.8045888509752,77736.4337858958,0.012168467951078,5.5855663870805096e-05,1.845610432393152,0.98,0.0
12402,719046632.684929,4.556872543501686e-07,1.616841440771171,0.4962841449071671,0.6647559502997649,250.73579881156215,79404.91821132257,1,0.00079777390945,246.86253944143945,74596.83837167671,1504.3114688165451,1.0002211469117788,242.02636160686168,69097.67968465004,0.0004133245728621,0.000385192253277,0.0626047948454111,0.998,0.0
12403,38443841.22176317,3.960869822371309e-07,1.7959458608795318,0.0272700615834005,0.0156535801167922,281.7916280052761,96840.90014929217,1,0.0072861940932927,281.78864896130347,96833.73850691336,280.0,1.000496240672244,281.76569793119216,96789.89027715074,0.0072807903756807,5.442078726846361e-06,0.054599594763105,0.7,109638.19103890672
12404,165114145.474098,1.1804011030324009e-08,1.6308111102749567,0.2327456003789234,0.0207646796068329,250.31102140859448,57418.73210602944,1,0.0010631690163007,250.3069670016749,57415.47536800462,460.0,1.0055380910980494,250.22021167005084,57343.64763375419,0.0010619035755256,1.265458567299628e-06,0.5621370087550925,0.015,0.0
12405,497549760.60901886,7.297120057332711e-09,1.7312974373566925,1.054015266603124,0.7074253988323128,305.1232576674536,86071.47921812341,1,0.0363120985951477,305.10339294284364,86051.85775834211,28.27153228172513,1.006458942917991,304.9616552633344,85875.07422156105,0.0362963168586372,1.5782555454238474e-05,0.6768228884001637,0.097,731508.8863584569
12406,677779242.9291453,6.087065529563436e-07,1.6219975030385052,0.1005039052516858,0.2021512274561561,289.08434478846027,62962.072502473966,1,0.0184263091517708,288.74664260852643,62364.09402492509,4946.791630126965,1.0004187122733497,283.9684778612902,54859.79234495056,0.0150764659256343,0.0033524571786937,0.0776951829892791,0.998,0.0
12408,318692752.7291344,3.528939605394579e-07,1.6047055340009662,0.9756986466977324,5.824380229376771,279.5756979991461,57575.0532643804,1,0.0105884445764288,279.5536578079218,57544.789975281965,10.473217337757369,1.008732246299359,279.1618613874758,57108.87187991561,0.0104625650985623,0.0001261095828513,0.9093730798477972,1.0,2603436.7692308947
12409,35507726.69908176,3.3505250367663334e-08,1.775112987963266,0.770526420595436,0.0221368259862666,256.8872513393724,81698.79610967156,1,0.00131429274511,256.88295683291585,81693.98398403663,210.0,1.00229300363673,256.84452220475515,81648.41850380921,0.0013134277899922,8.649865544107599e-07,0.2377302321738161,0.389,16034.247747669471
12410,47383295.65760248,6.196850909115197e-09,1.7760246150215109,1.057747089382987,2.5463763882665447,268.5291885486418,52775.3910927857,1,0.0051590315569334,268.50962338894766,52761.92738248918,32.20262345262386,1.0333849829269026,267.8071858788102,52209.29404836094,0.0051016644743696,5.737024346504056e-05,3.377360727523815,0.547,0.0
12411,125498124.10826038,1.8369188747906695e-07,1.652338975862713,0.9617156109835788,7.607874312229107,297.196416029198,86006.39581642215,1,0.0224263500295694,297.1785989791236,85986.53751975049,9.726764265946194,1.0180182639919126,296.6862103839443,85256.00073879074,0.0223327641204596,9.360085731298591e-05,1.8327489890110904,1.0,3838202.120831941
12412,30657222.11554129,2.1381962044169747e-07,1.6256322154089735,0.3382492600039556,0.6126626960133226,273.9800484341774,87212.50216411031,1,0.0046658002244627,273.9615081716943,87190.82174742874,42.43770702735037,1.0076625968324944,273.7773003036847,86930.41153018844,0.0046480771194125,1.7727255620483983e-05,0.8000030979769868,1.0,169831.63201835952
12414,19212308.287071865,1.0448990219874143e-09,1.7287462966196585,0.8182752435612524,0.0194562382498155,276.0433882527941,70779.92018761567,1,0.0066856289967702,276.03957885858244,70776.4999111485,1850.0,1.0178398865563532,275.7112876060463,70462.28049248732,0.0066760099307716,9.619165241562387e-06,1.7909292082827657,0.0,0.0
12415,391393097.0460315,1.1475830307483797e-07,1.79159131986319,0.4915619689831881,0.4211021150702804,256.6299984082022,94774.56469578289,1,0.0011085232933518,256.6142790750312,94749.94118647958,33.246092809729646,1.0021907844915428,256.5155469258222,94600.02003284448,0.0011023893271121,6.1429646623166415e-06,0.256948578677707,0.952,4614346.69600853
12417,20683678.67850594,2.1079959765947027e-08,1.6592344653630475,0.247499385480387,0.0516378040011115,309.92042915254376,71582.5264873438,1,0.0589385640314155,309.91005617774766,71574.13698688673,220.0,1.003474366266264,309.82871305824546,71487.74163138022,0.0589250797131572,1.3484714017606223e-05,0.3643792309562021,0.147,2657.1546138130857
12418,23661307.464595728,7.213473186385213e-08,1.7412159203059117,0.3553559221291557,9.567025813488918,273.93992741591234,85923.54361989874,1,0.0047225197673966,273.92038540204805,85902.06288757546,23.204703773976878,1.0735073918053166,272.16082043312247,83556.10551081553,0.0045792687940346,0.0001432584754322,7.387069274957847,1.0,0.0
12419,10488164.31216163,4.4037393340414953e-08,1.7783741773246158,0.4927508855553661,2.7987770978927062,284.791063956875,92817.75145789696,1,0.0093216748586906,284.7714670262287,92795.3800414382,42.87586892516456,1.035620095703145,283.89056566132103,91482.23639561165,0.0092251829867319,9.649680754929538e-05,3.5948623738364827,0.999,0.0
12420,1608374451.0774517,4.108908541144372e-08,1.703808294217943,0.5396717470434361,2.799687358579338,278.34314597704315,57958.2382678341,1,0.0096428108332355,278.3242388744359,57943.915399181256,5.357741089923533,1.0051622840530896,278.22055422558185,57848.65079638498,0.0096281175289948,1.4696399866797102e-05,0.5541938431938176,0.857,49942262.331215456
12423,3038310238.893969,5.897633047918223e-07,1.7904823488421366,0.847214450690207,4.639637652551941,298.8766282654118,75122.28278725262,1,0.0286535745679634,,,215.5340728925219,0.9980835192561324,294.7667111231572,65973.51749530512,0.0253012974087864,0.0033660941640313,-0.1593165751300751,0.0,0.0
12424,3200642321.592512,1.8172969456036248e-07,1.7847404483410725,0.568675935017274,3.236899788977498,304.7414438941518,51647.06594483004,1,0.0614876666663503,304.6593129807808,51493.67613928232,25.6418194602863,1.0009240981731184,304.3543769918396,50973.83621442695,0.0609555785087563,0.000532748347159,0.1299886833167729,0.981,127142841.14082275
12425,5182461730.426162,2.371423527641218e-09,1.6436341465059212,1.0554628064548484,0.102605464173371,298.531524534793,63223.16283840448,1,0.0336111624018317,298.51168530659936,63208.451391111375,214.41353223476375,1.009153876135945,298.3312595428743,63062.930763622455,0.0336024067645909,8.756106513963338e-06,0.9810807777782538,0.001,0.0
12426,231729600.83394703,4.4207087022683155e-09,1.7090882102423162,0.2635022901761494,0.0232433229822616,276.69861603814786,56912.09290414267,1,0.008737909279909,276.69406060983675,56908.81196476125,740.0,1.008314144517444,276.5402767836115,56789.23369642079,0.0087313103964712,6.598969038592208e-06,0.840011588911227,0.001,0.0
12427,1149791166.0311053,1.1322246518992851e-09,1.674250594968805,0.7645420775100769,1.3848519187756572,274.9112388634787,78037.84185568691,1,0.005583693997851,274.8916696366738,78018.39148751496,71.48778772500495,1.0459245981183751,274.02772796718097,77075.60649311049,0.0055487437205029,3.495209558297389e-05,4.628202565158079,0.002,0.0
12428,434114183.9705039,6.435337189395214e-09,1.7552401166419904,1.193016340979614,0.0144432688606059,309.5384637398046,80009.90515949726,1,0.0510433958489858,309.53557410642577,80007.28921703887,440.0,1.0021719792463215,309.48390761060534,79951.55913981552,0.0510387364155816,4.659472028502545e-06,0.2216421317294381,0.003,0.0
12429,11067725.335323654,2.7128659669369725e-07,1.7659398578658183,0.4185388399347096,0.019196204474574,267.83026887231443,88236.86360316437,1,0.0029160353759983,267.8251448831881,88228.35504753102,310.0,1.000898283226831,267.7868023464116,88170.14781897291,0.0029112063582216,4.832453686725014e-06,0.0965219701646757,0.98,13522.126998691609
12430,2693579609.9892907,1.1340918660017235e-09,1.6391429391082302,0.6533486996716872,0.2976580822114855,274.5796890888969,53670.5553619396,1,0.0079579389138968,274.5600972463994,53657.1467360355,164.6184092699543,1.0239969713819546,274.1291968412206,53338.30198558743,0.007937804181602,2.0135862364324586e-05,2.439581222809428,0.0,0.0
