simulation_id,mode_N,mode_mean,mode_stdev,mode_kappa,velocity,initial_temperature,initial_pressure,mac,initial_vapor_mix_ratio,saturation_temperature,saturation_pressure,time,RH,T,p,vapor_mix_ratio,water_mix_ratio,S_max,act_frac_product,act_rate,act_frac_S,act_frac_V,mode_wet_radius_mean,mode_wet_radius_stdev,,
96,1.26E+09,3.45E-07,1.615430807,0.311221294,0.271215125,269.8047587,75101.64952,1,0.003982594,269.798497,75092.97319,3690.797114,1.000183255,262.9210465,65806.22385,0.002670908,0.003329478,0.000183961,0.649454533,0,0.649454533,0,3.82E-06,6.014351023,,
97,4.48E+09,1.56E-06,1.540370923,0.676646273,0.078154775,296.7963254,97867.12483,1,0.019142419,296.7932207,97857.70483,153.541483,1.000000543,296.7519621,97732.43892,0.019116954,13.18480102,6.10E-07,2.16E-05,0,2.16E-05,0,4.96E-05,4.935119043,,
98,1.48E+07,1.38E-08,1.708348643,0.251614454,0.011855637,293.1541083,92587.85263,1,0.016125986,293.1442733,92576.97601,843.4806111,1.003442926,293.0740334,92481.01259,0.016119955,6.03E-06,0.003468346,0.026408437,0,0.026408437,0.026408437,7.95E-08,35.46152435,,
99,1.09E+08,1.19E-09,1.584846748,0.493325006,0.045126725,305.8549242,76196.41726,1,0.043190772,305.8449577,76187.72316,1529.027407,1.02306237,305.2820235,75583.39958,0.043127332,6.34E-05,0.023077738,0,0,0,0.000461355,9.56E-10,6.21252888,,
100,5.20E+09,2.84E-09,1.509058195,1.421645082,4.721883523,306.6218655,99545.37175,1,0.034036376,306.6119438,99534.09287,11.43611437,1.019022096,306.161875,98938.08107,0.034008534,2.78E-05,0.019037048,0.017928525,0,0.017928525,0.017928525,2.03E-08,29.6561675,,
101,1.05E+08,1.28E-06,1.630125828,1.280352155,0.010079358,286.7568812,92003.37661,1,0.010722134,286.7530564,91994.04606,992.1266912,1.000002959,286.7124856,91894.59658,0.010703569,0.530381195,3.14E-06,0.088868339,0,0.088868339,0,4.97E-05,6.075244761,,
102,2.71E+09,1.40E-07,1.917791506,1.48624434,0.392665323,282.9013428,103107.5287,1,0.007376072,282.896422,103096.6219,2546.698015,1.000163492,277.8379491,91352.20976,0.005871587,0.005791901,0.000163913,0.369692308,0,0.369692308,0,2.14E-06,11.5293422,,
103,4.07E+08,1.12E-07,1.64862618,0.307008637,0.023252242,269.8154931,74709.98569,1,0.004006842,269.808054,74701.07022,258.0396348,1.00044322,269.7753024,74653.3261,0.003999579,1.22E-05,0.000444056,0.252917031,0,0.252917031,0,7.03E-07,6.836363612,,
104,7.33E+09,1.85E-06,1.504606224,0.319436779,8.638439786,253.5423855,62921.95141,1,0.001285809,253.5345036,62913.87146,1.736424675,1.000076548,253.4189066,62792.99851,0.001274934,12.77859163,7.89E-05,0.999085163,0,0.999085163,0,4.06E-05,4.525034671,,
105,7.69E+07,3.66E-08,1.558464772,0.036126724,3.317636553,309.5654939,103849.9416,1,0.038659066,309.5555496,103838.2603,15.3723891,1.014546261,309.177744,103255.8533,0.038616066,4.30E-05,0.014557021,0.749802529,0,0.749802529,0.749802529,3.95E-07,26.25610119,,
106,1.36E+09,2.93E-07,1.9379676,0.074173259,0.210249476,255.7597178,64765.38701,1,0.001508912,255.7516937,64757.11108,2092.751946,1.000310543,252.1427742,60968.5825,0.001176081,0.001260611,0.000311737,0.41224303,1.00E+06,0.41224303,0.089638266,1.39E-06,12.00517744,,
107,9.36E+08,9.82E-08,1.711222834,0.692642885,1.313687085,306.9621701,75459.14351,1,0.04664064,306.9530307,75450.72197,8.373379113,1.001722088,306.898863,75360.52102,0.046615586,6.88E-05,0.001730612,0.941740745,6.16E+07,0.941740745,0.588150069,1.07E-06,7.078549222,,
108,3.89E+07,3.70E-09,1.86666463,0.982839372,0.948133005,259.698885,77027.77239,1,0.00175868,259.6891185,77017.62921,74.88400853,1.034132851,259.0516259,76309.16515,0.001741298,1.74E-05,0.034177091,0.211328706,0,0.211328706,0.213804629,4.81E-08,87.09988788,,
109,1.78E+09,4.97E-09,1.80741547,0.528522055,0.19194808,266.0491178,59201.96425,1,0.003797429,266.0393417,59194.34695,83.35587413,1.007511518,265.9046697,59079.74699,0.003791321,6.11E-06,0.007556515,0.009486139,0,0.009486139,0.009486139,1.70E-08,30.00601239,,
110,5.17E+08,1.10E-07,1.863785577,1.415205734,1.322811516,296.4094249,74657.38755,1,0.024729006,296.4004172,74648.86093,9.827552788,1.001836736,296.3354426,74539.9707,0.02470187,0.000311067,0.001840597,0.973591565,2.46E+07,0.973591565,0.406496832,1.75E-06,9.219863472,,
111,1.30E+09,1.28E-07,1.504274781,1.007896719,0.873721507,280.3994467,68467.53404,1,0.009404914,280.3913372,68459.50264,13.73435345,1.000875609,280.3286465,68363.18805,0.009381548,0.000113291,0.000877298,0.954389479,0,0.954389479,0,1.59E-06,4.28869315,,
112,2.03E+07,5.42E-08,1.506830057,0.546948198,3.957826291,292.6690471,83430.25459,1,0.017400596,292.6592072,83420.43168,27.28770594,1.030265707,291.8774478,82356.81718,0.017283792,0.000116821,0.030275778,1,0,1,1,1.10E-05,1.029200119,,
113,1.66E+07,2.56E-08,1.601341351,1.317344817,1.853306601,287.8607185,97722.67573,1,0.010845125,287.8509093,97711.01504,36.15160058,1.020012981,287.3587862,96947.18755,0.010793823,5.13E-05,0.02002274,0.996755696,0,0.996755696,0.996755696,2.91E-06,12.18716108,,
114,2.47E+08,8.43E-08,1.907031125,0.853194029,0.24619423,296.3138624,82337.63726,1,0.022206413,296.304978,82328.27232,28.43283527,1.001239537,296.2719059,82270.83175,0.022195301,3.39E-05,0.001249845,0.786195367,3.23E+06,0.786195367,0.574361582,8.90E-07,11.2049929,,
115,8.47E+09,5.84E-06,1.86163765,0.860403198,0.586824447,278.8094632,94061.61973,1,0.006103015,278.8048992,94051.62599,11.92861005,1.000000349,278.7734846,93982.86718,0.0060928,84362.54407,3.87E-07,0.131904009,0,0.131904009,0,0.000391652,9.939325038,,
116,1.51E+07,5.81E-09,1.554610384,0.887755467,3.183275649,286.1023164,91514.96897,1,0.010322149,286.0925092,91503.98455,39.58186909,1.044536592,285.0905143,90136.59265,0.010241581,8.06E-05,0.044557006,0.668228995,0,0.668228995,0.668228995,3.07E-07,69.15646465,,
117,2.22E+07,4.94E-08,1.758465856,1.280136345,1.070742435,270.1341027,69502.7685,1,0.004413564,270.1243291,69493.95964,42.96084519,1.015664455,269.7518016,69093.10708,0.004382165,3.15E-05,0.015677767,0.998744191,1751.607484,0.998744191,0.997623834,3.05E-06,8.119923971,,
118,5.48E+09,1.46E-08,1.886149292,0.47718183,8.818624385,272.5040352,79014.55164,1,0.004625987,272.494261,79004.62342,2.721512897,1.010317373,272.2945401,78776.78836,0.004616458,9.59E-06,0.010340363,0.432269512,1.83E+06,0.432269512,0.428643745,7.47E-08,17.95876533,,
119,1.17E+07,1.40E-06,1.974551638,1.242381248,0.158410463,263.3981842,98270.42168,1,0.00185454,263.3903626,98258.32077,44.18900041,1.000363711,263.3483122,98183.31729,0.001849553,0.557760671,0.000372055,0.999903018,0,0.999903018,0,5.49E-05,11.92612913,,
120,3.15E+09,1.70E-07,1.540087482,1.00932411,2.68922256,264.7015174,71130.65743,1,0.002842491,264.6929719,71121.74976,30.12022924,1.000793541,264.1242676,70373.02386,0.00274802,0.000889525,0.000794936,0.975612068,0,0.975612068,0,2.33E-06,4.615857263,,
121,3.18E+09,6.80E-06,1.95999513,1.135188497,0.025001278,254.4171832,55495.84625,1,0.001571831,254.4096097,55488.79288,199.9897788,1.000000162,254.3765736,55458.03988,0.001567459,240413.6475,1.79E-07,0.058259255,0,0.058259255,0,0.00053924,12.02220781,,
122,2.54E+08,2.05E-07,1.563104203,1.190816414,0.010276476,254.8220156,77017.08807,1,0.001171527,254.8143973,77007.33227,97406.93406,1.000106354,246.4049649,67132.80481,0.0006399,0.000715231,0.000106856,0.242132739,0,0.242132739,0.168923063,3.49E-06,5.914637929,,
123,1.45E+08,5.06E-08,1.955357084,0.731280404,0.50571094,263.2326906,51597.42338,1,0.003495409,263.2229641,51590.72227,25.70638474,1.005072606,263.1181927,51508.89757,0.003487428,9.70E-06,0.005081468,0.873486251,819519.8261,0.873486251,0.835089819,5.36E-07,13.92377614,,
125,1.19E+07,1.32E-08,1.738786409,0.895755709,9.254895367,299.7648054,73441.52624,1,0.030997596,299.7548986,73433.02738,29.06569867,1.07320688,297.80754,71072.94896,0.030592723,0.000404896,0.073217641,0.994079928,0,0.994079928,0.998942265,5.34E-06,22.80388438,,
126,1.07E+07,4.19E-07,1.801281044,0.650200577,2.798159388,289.8561359,85011.94033,1,0.014240897,289.8463529,85001.86025,43.24271181,1.026101334,289.0510206,83777.50205,0.014083141,0.00057036,0.026111379,1,0,1,0.639924999,2.58E-05,2.56147637,,
127,3.65E+08,5.50E-09,1.939776145,0.97775367,0.012817739,285.7260589,61556.66768,1,0.015084853,285.7162291,61549.25222,468.1012695,1.002410847,285.6749208,61512.80867,0.015081216,3.64E-06,0.002422073,0.003784653,2867.436805,0.003784653,0.003784653,2.27E-08,30.22752228,,
128,4.20E+08,9.52E-08,1.75260993,0.924912088,0.216780326,251.3367068,103134.1132,1,0.000647313,251.3274052,103120.2616,41.51668273,1.00127,251.2602942,103009.7348,0.000644589,1.75E-05,0.001274055,0.817050222,0,0.817050222,0,9.15E-07,7.849478597,,
129,7.84E+07,4.40E-07,1.5699133,1.352350929,0.025345298,275.8193374,104329.6022,1,0.004448186,275.8140824,104318.1952,39494.50449,1.000073525,269.9510173,92185.5483,0.003276723,0.00316539,7.38E-05,0.773565015,0,0.773565015,0,1.17E-05,5.31701261,,
130,4.54E+07,6.54E-06,1.881690291,1.216142893,7.251385022,293.1208374,81818.26976,1,0.018272354,293.1142074,81809.41717,138.0425942,1.000463756,288.727353,72139.64433,0.015658293,1888.458048,0.000463994,1,0,1,0,0.000567807,10.28044399,,
131,2.42E+07,8.43E-08,1.855679,1.185847889,0.573642404,304.685691,76198.35181,1,0.040253811,304.6757997,76189.64943,41.83791129,1.005834694,304.5174685,75982.00131,0.040216211,4.07E-05,0.005842417,0.996670749,47897.02055,0.996670749,0.968656757,3.34E-06,8.87185825,,
132,2.94E+08,7.79E-08,1.844725715,0.402098765,0.533359954,253.5495707,82395.44557,1,0.000982046,253.539891,82384.36088,22.49887699,1.004189874,253.4428916,82262.91334,0.000978737,6.06E-06,0.004213881,0.913844824,2.89E+06,0.913844824,0.775547341,6.08E-07,9.906132152,,
133,8.59E+09,6.61E-09,1.560233714,1.086858965,0.777585597,264.1005387,57416.13631,1,0.003362533,264.0907648,57408.69588,18.00444872,1.007677543,263.9694234,57312.11612,0.00335974,2.80E-06,0.00771554,0.026934858,2.21E+07,0.026934858,0.026408435,3.40E-08,13.58087542,,
134,2.49E+07,1.02E-09,1.92012105,1.418542211,0.110541805,280.1713357,86798.73118,1,0.007278956,280.1615431,86788.10805,452.3175658,1.024826224,279.7075171,86269.29258,0.007269777,9.18E-06,0.024867836,0.002848003,160720.9791,0.002848003,0.068977901,7.13E-09,146.2739959,,
135,1.58E+08,8.95E-07,1.713347158,0.366178652,0.438716432,299.5334587,73203.50269,1,0.030662036,299.5282768,73195.98816,43.30815678,1.000210614,299.4570691,73028.70265,0.030600968,0.057710677,0.000211401,0.995705034,0,0.995705034,0,1.65E-05,6.996619379,,
136,8.93E+08,6.96E-08,1.797996774,0.286230107,1.374268371,308.5160398,67955.79088,1,0.057350873,308.5062423,67948.09248,8.004259016,1.002748355,308.4369791,67867.48993,0.057331358,2.41E-05,0.002762209,0.814780308,2.32E+07,0.814780308,0.764655654,4.87E-07,9.926286383,,
137,4.65E+08,6.28E-08,1.706069595,1.148960786,0.01299718,293.3085874,67066.84093,1,0.022707998,293.3026635,67059.68632,384.6988239,1.000316382,293.2844481,67026.07905,0.02269464,1.93E-05,0.000318823,0.128293188,434635.6991,0.128293188,0.056569591,6.05E-07,8.064648031,,
138,9.15E+09,5.47E-06,1.900642285,1.459057753,0.069318355,263.1793495,90570.47413,1,0.001978125,,,12348.82167,,,,,,-1,0,,0,0,0.000446647,10.80623461,,
139,2.64E+08,1.43E-06,1.962024652,1.270209186,0.620329473,272.540846,79222.41333,1,0.00462628,272.5351684,79213.50313,30.62888484,1.000062778,272.4256581,79031.56004,0.004598653,17.81388288,6.39E-05,0.981691591,0,0.981691591,0,5.71E-05,11.99302899,,
140,2.05E+08,3.56E-07,1.833669713,0.923376003,7.28049467,302.9452055,102524.8079,1,0.026528467,302.9356709,102513.1978,6.867665216,1.005106525,302.7021445,101941.5875,0.026440974,0.007452846,0.005108712,1,3.70E+06,1,0.095928708,1.18E-05,4.734443001,,
141,2.62E+07,1.75E-08,1.662140046,0.192710883,1.652135482,248.3821961,93835.55086,1,0.000547453,248.3724353,93822.63902,49.02745622,1.038145966,247.6298897,92797.00809,0.000537029,1.04E-05,0.038170982,0.856845642,0,0.856845642,0.856845642,3.67E-07,33.32185557,,
142,4.89E+07,6.03E-09,1.616451632,0.156885106,0.265936162,266.586485,104669.1533,1,0.002232969,266.5767163,104655.7232,199.2959499,1.023302076,266.1205049,103964.5915,0.002219415,1.36E-05,0.02334455,0.03871683,0,0.03871683,0.03871683,3.02E-08,62.19840178,,
143,1.14E+07,1.47E-08,1.598372174,0.867942162,2.365648136,300.1672337,102457.983,1,0.022452455,300.1573683,102446.1917,39.31269346,1.025984999,299.4889684,101368.2749,0.022370698,8.18E-05,0.02599445,0.956789395,0,0.956789395,0.956789395,1.36E-06,31.38983235,,
144,2.01E+09,7.98E-08,1.916227108,1.277037425,3.839679305,273.261667,104030.7424,1,0.00370754,273.2523265,104017.8609,4.167014672,1.00281115,273.1505631,103826.9733,0.003695233,0.000192118,0.00281451,0.946541965,1.48E+08,0.946541965,0.361959082,9.26E-07,10.51204636,,
145,1.11E+07,2.19E-09,1.869652693,1.464938579,0.102983826,274.6707111,54176.81431,1,0.007934988,274.6609152,54170.04877,514.643921,1.022537227,274.2033101,53809.63157,0.007898658,3.63E-05,0.02257663,0.038006252,0,0.038006252,0.039438195,2.28E-08,120.73394,,
146,6.57E+07,4.22E-06,1.713860809,1.468482283,0.02662662,274.8381749,101988.4707,1,0.00424103,274.8331486,101977.3549,225.3383986,1.000002202,274.8051155,101915.2256,0.004233992,117.6933187,2.41E-06,0.749802526,0,0.749802526,0,0.000311408,7.321598979,,
147,4.66E+07,3.24E-09,1.675701662,0.231780247,0.035415536,256.8685682,99188.33612,1,0.001080457,256.8588049,99175.13521,1242.392587,1.023310199,256.4605171,98611.14875,0.001074825,5.63E-06,0.023334331,0.003882147,0,0.003882147,0.003882147,9.01E-09,59.20340029,,
148,1.38E+09,2.56E-08,1.74538391,0.22719144,0.027779717,261.0897962,103436.6373,1,0.001465019,261.0800696,103423.105,143.9899486,1.001767369,261.0545142,103383.6112,0.001464197,8.39E-07,0.001832465,0.036616994,232895.985,0.036616994,0.035269551,8.27E-08,12.23075335,,
149,1.20E+08,6.67E-09,1.861440207,1.031912051,3.507300802,282.6471388,85732.39654,1,0.008739628,282.6373392,85721.98843,17.39229209,1.022369621,282.1467814,85097.53956,0.008702787,3.68E-05,0.022379962,0.442351802,0,0.442351802,0.442351802,1.10E-07,53.38782602,,
150,2.97E+09,3.69E-09,1.698969021,1.132348854,4.138821353,248.483615,82125.98699,1,0.000631314,248.4738539,82114.69054,11.59750468,1.025925811,248.0317655,81585.72764,0.000626015,5.30E-06,0.026088313,0.101867487,0,0.101867487,0.100358292,2.35E-08,30.51031963,,
151,4.84E+07,8.22E-06,1.674241854,0.253520573,0.027444837,296.9689646,104995.0213,1,0.0179968,296.9658506,104984.9427,582.9876228,1.00000219,296.9105233,104804.718,0.017965435,117.1702386,2.37E-06,0.838786407,0,0.838786407,0,0.000366294,6.714958888,,
152,2.83E+07,1.27E-07,1.54744044,0.236522484,0.047413266,300.270713,69494.36258,1,0.033895269,300.2610889,69486.37919,105.4557169,1.001211649,300.2367103,69454.71618,0.033887744,7.85E-06,0.00125408,0.878721142,24226.76496,0.878721142,0.867367476,1.31E-06,6.268683462,,
153,1.62E+08,1.29E-06,1.822130866,0.21263503,0.263990442,274.1126471,83265.20833,1,0.004936102,274.1068085,83255.85852,45.4561911,1.000109962,274.0423943,83140.59427,0.004918915,0.184176808,0.00011313,0.965388765,0,0.965388765,0,2.02E-05,9.040195378,,
154,5.87E+09,2.95E-08,1.660731307,0.794401237,0.478444624,303.9571935,96340.80214,1,0.030077229,303.9478029,96329.953,12.54063627,1.001487569,303.9160084,96276.77831,0.030071058,7.01E-06,0.001501857,0.206427551,7.61E+07,0.206427551,0.182445516,1.85E-07,8.062917381,,
155,6.72E+07,1.80E-07,1.710273952,0.466374354,1.894835715,255.6165721,102821.2576,1,0.000938183,255.6068352,102807.5166,26.38751191,1.015858082,255.1816083,102141.3845,0.000924774,2.53E-05,0.015871382,1,742201.6972,1,0.752506498,6.04E-06,2.146435299,,
156,3.12E+07,3.98E-07,1.877227299,0.733477781,1.567496287,294.445008,58079.84885,1,0.028367768,294.4353577,58073.05345,30.6220821,1.007414703,294.1456004,57711.32244,0.02823138,0.00300791,0.007417477,1,447990.425,1,0.334872449,1.83E-05,3.697718786,,
157,7.25E+09,9.74E-06,1.648563392,0.158882373,0.105944006,250.1646371,52691.87179,1,0.001143806,250.1566029,52684.97901,18.87789662,1.000000123,250.1480132,52677.61081,0.001142433,20521.25796,1.63E-07,0.002068469,0,0.002068469,0,0.000342924,6.342805249,,
158,5.64E+08,7.27E-07,1.907650348,0.711883961,1.322378379,288.442901,102631.2581,1,0.010718544,288.4377119,102620.5015,18.90533028,1.00016049,288.3345161,102332.4858,0.010676252,0.480382143,0.000165603,0.971433086,0,0.971433086,0,1.62E-05,10.66755359,,
159,6.18E+08,1.48E-06,1.733465409,0.5043102,0.238058885,288.1129321,80354.38868,1,0.013460799,288.1091111,80346.23761,96.61475127,1.000015386,288.0091729,80126.9755,0.013408191,3.234783275,1.59E-05,0.683560327,0,0.683560327,0,3.89E-05,7.610649285,,
161,1.23E+07,1.97E-07,1.586197799,0.044430473,0.041465223,266.9571373,59911.13368,1,0.004025148,266.9474219,59903.46219,168.8161673,1.002378231,266.8987316,59857.37318,0.004020293,4.94E-06,0.002428899,0.938701352,1489.259828,0.938701352,0.934155985,1.36E-06,7.282624242,,
162,1.02E+08,3.83E-06,1.806899155,0.419884479,9.829490671,263.3774858,84255.34899,1,0.002160555,263.3685045,84244.63145,3.052040132,1.001265827,263.1602328,83928.29499,0.002134687,35.3083811,0.001280246,1,0,1,0,0.000141055,8.889909462,,
163,4.19E+08,5.04E-09,1.610036195,0.371448436,6.065968036,260.597004,103376.7284,1,0.001408644,260.5872392,103363.1648,14.17745684,1.042284032,259.8153419,102221.0633,0.001393609,1.50E-05,0.042374373,0.221332985,4.65E+06,0.221332985,0.221332985,4.52E-08,48.51447883,,
164,6.59E+07,6.92E-09,1.706199039,1.325554418,0.673915381,250.3420867,59223.06276,1,0.001033559,250.3323236,59214.97551,54.90303535,1.019717242,249.9936387,58923.29197,0.001027159,6.40E-06,0.019762455,0.372916621,0,0.372916621,0.372916621,1.00E-07,34.49342039,,
165,1.81E+08,1.91E-08,1.570056107,0.340110585,9.763719177,271.1203839,97660.37811,1,0.003374047,271.1106099,97648.05009,8.398439008,1.030258226,270.4380187,96659.80344,0.003338661,3.54E-05,0.030272449,0.95273084,0,0.95273084,0.95273084,5.76E-07,18.92357818,,
166,1.18E+08,4.31E-09,1.573238381,1.319883851,0.023332934,280.9255746,92997.18381,1,0.007152114,280.9157825,92985.83333,728.583908,1.007000408,280.780006,92806.31594,0.00714558,6.53E-06,0.00703509,0.003505162,0,0.003505162,0.003505162,2.65E-08,29.17705403,,
167,2.57E+09,7.16E-07,1.74547104,1.068532348,8.954701635,286.4248876,53254.92144,1,0.018345624,286.4189497,53249.08775,11.94903017,1.000280336,285.8513865,52444.25932,0.017937004,2.545082985,0.000280978,0.998813672,0,0.998813672,0,1.94E-05,7.597045182,,
168,7.71E+07,7.48E-06,1.651739192,1.209421274,1.283782647,303.5500589,74598.59356,1,0.038438108,303.5468246,74591.40787,2.336844174,1.000037037,303.539559,74573.25387,0.038428994,1668.611679,3.77E-05,1,0,1,0,0.000701749,6.388065458,,
169,2.96E+07,2.48E-09,1.711914284,0.249778908,1.918317157,250.5645265,58133.08425,1,0.001073863,250.5547633,58125.15274,105.8219175,1.114217054,248.6485157,56530.08622,0.001037814,3.61E-05,0.114414437,0.135584318,2.20E+07,0.135584318,0.451573056,3.93E-08,152.892816,,
170,2.39E+09,2.63E-06,1.871088541,1.233339441,0.012221542,300.0936209,65765.45818,1,0.035535923,,,28719.78061,,,,,,-1,0,,0,0,7.53E-05,30.61127736,,
171,7.92E+07,2.40E-07,1.740541918,0.123509379,0.023576928,302.1646234,61156.54634,1,0.043640751,302.1581295,61150.04164,212.0717368,1.000384389,302.1408484,61118.65858,0.043623519,3.95E-05,0.000389267,0.610832155,708621.6276,0.610832155,0.310692872,1.53E-06,8.051230083,,
172,6.34E+09,1.61E-06,1.902535127,1.080974209,0.012552333,302.6869682,81367.86173,1,0.033276685,,,71460.8165,,,,,,-1,0,,0,0,6.63E-06,33.22345789,,
173,5.53E+07,1.42E-06,1.992631989,0.22314168,1.43457354,298.2450776,64881.2448,1,0.03212647,298.2368645,64873.99495,14.63849668,1.001123191,298.1449244,64703.79111,0.032055631,0.500545686,0.001130033,0.999988827,15733.15449,0.999988827,0.001348607,2.84E-05,10.65236231,,
174,1.22E+09,4.30E-08,1.644605594,0.40166725,0.01964528,292.1745828,70480.39229,1,0.02005656,292.1655077,70472.22611,152.7084384,1.000698756,292.154841,70456.53409,0.020052545,4.40E-06,0.000740523,0.059258956,653056.7213,0.059258956,0.052420033,2.28E-07,8.375697336,,
175,5.18E+08,4.87E-06,1.517426481,0.852861762,4.431532554,261.1273867,68473.5887,1,0.002222467,261.120331,68465.23775,3.836144673,1.0000735,261.0007171,68318.81867,0.002205012,325.9543118,7.44E-05,1,0,1,0,0.000287445,4.669335489,,
176,1.16E+07,1.69E-09,1.529269906,0.20717431,0.02045769,280.6724717,104388.1823,1,0.00625356,280.6626839,104375.4356,3372.814835,1.030804694,280.0634056,103516.6194,0.006234609,1.90E-05,0.030813863,2.56E-06,0,2.56E-06,0.001495377,1.06E-09,6.344003948,,
177,5.49E+09,3.71E-06,1.832245609,1.090382715,0.810524901,309.4002231,77967.37179,1,0.052064893,309.3976252,77960.0919,6.168841935,1.000000793,309.3838878,77921.48224,0.052047711,13530.68702,8.88E-07,0.247493501,0,0.247493501,0,0.00023542,9.371642319,,
178,7.82E+08,5.41E-08,1.574721098,0.838283569,0.769726483,278.0241182,103877.1016,1,0.005225006,278.0145622,103864.3792,10.39330226,1.002630792,277.9614582,103777.1447,0.005220862,4.97E-06,0.002633916,0.862549389,1.88E+07,0.862549389,0.794602849,5.17E-07,5.889249595,,
179,2.27E+08,9.64E-06,1.859866831,1.195662688,0.178729434,273.1528078,76000.27231,1,0.005045743,273.1475845,75991.84539,39.16534541,1.000001439,273.1113735,75933.38988,0.005034916,41074.78238,1.57E-06,0.908355395,0,0.908355395,0,0.000969059,9.904429187,,
181,1.68E+07,5.15E-08,1.650833397,0.625574395,0.065860183,279.5938757,50522.38836,1,0.012110751,279.5840818,50516.18079,121.4694475,1.002721057,279.5291247,50471.80544,0.012101539,9.24E-06,0.002753724,0.776124273,224.6809967,0.776124273,0.775958473,7.68E-07,11.25556933,,
182,4.33E+07,2.35E-08,1.944007398,0.349784454,0.020636604,286.536077,93535.05788,1,0.01039051,286.5262793,93523.85045,242.2879299,1.001860892,286.4952468,93480.69793,0.010388168,2.35E-06,0.001880696,0.106494038,7201.916637,0.106494038,0.106494038,1.27E-07,24.07964851,,
183,5.48E+09,3.56E-09,1.707653234,0.86232596,0.229140433,282.4321818,84563.58265,1,0.008733043,282.4223822,84553.30866,78.55444702,1.007311547,282.2783684,84379.95985,0.008724979,8.06E-06,0.007358466,0.002303752,0,0.002303752,0.002242773,1.22E-08,24.42811902,,
