simulation_id,mode_1_N,mode_1_mean,mode_1_stdev,mode_1_kappa,mode_2_N,mode_2_mean,mode_2_stdev,mode_2_kappa,velocity,initial_temperature,initial_pressure,initial_vapor_mix_ratio,solver,reached_z_max,wall_time,saturation_temperature,saturation_pressure,time,RH,T,p,vapor_mix_ratio,water_mix_ratio,S_max,mode_1_act_frac_S,mode_1_act_frac_S_interp,mode_1_act_frac_V,mode_1_smallest_dry_radius_activated,mode_1_wet_radius_mean,mode_1_wet_radius_stdev,mode_2_act_frac_S,mode_2_act_frac_S_interp,mode_2_act_frac_V,mode_2_smallest_dry_radius_activated,mode_2_wet_radius_mean,mode_2_wet_radius_stdev
30,99999999.99999999,5e-08,2.0,0.54,99999999.99999999,2.811768697974225e-07,2.0,0.54,0.5,294.0,100000.0,0.015720275224661653,PySDM,False,7.085220575332642,293.9913148039122,99988.63352080155,22.0,1.001329531173191,293.9415894004007,99873.88007225993,0.015704155313973036,0.000392845579863207,0.0013319215761209424,0.4246735725175335,0.4420490712192291,0.3869490695909633,5.8748942473867454e-08,3.690157431344118e-07,5.35954480111334,1.0,1.0,0.19223995295640203,5.79008729148421e-08,4.822230433450127e-06,2.9219595277078443
31,99999999.99999999,5e-08,2.0,0.54,99999999.99999999,3.3932217718953295e-07,2.0,0.54,0.5,294.0,100000.0,0.015720275224661653,PySDM,False,7.08124852180481,293.9916249403952,99988.72667177003,22.0,1.0010675697352154,293.94476562224895,99873.90142681824,0.015703084113176998,0.0008947316308907157,0.0010689513330599532,0.3519042285007644,0.35888947501116003,0.26942336700555086,6.683809951728773e-08,3.359103477473483e-07,5.070041294625148,1.0,1.0,0.10530290121259983,6.987434732022464e-08,5.757210581875706e-06,3.155453265148991
32,99999999.99999999,5e-08,2.0,0.54,99999999.99999999,4.094915062380419e-07,2.0,0.54,0.5,294.0,100000.0,0.015720275224661653,PySDM,False,9.676621913909912,293.9919991709346,99988.8390736596,22.0,1.0008328311475663,293.9476136899902,99873.92416087493,0.015702124609387268,0.002062565565336584,0.0008339974730555699,0.25245045554737516,0.27218730887624804,0.10697009698703314,8.110733868779378e-08,3.1106972670386956e-07,4.821047169532216,1.0,1.0,0.026289419273987775,8.432384811552332e-08,7.015460561971244e-06,3.3968248223754802
33,99999999.99999999,5e-08,2.0,0.54,99999999.99999999,4.941713361323838e-07,2.0,0.54,0.5,294.0,100000.0,0.015720275224661653,PySDM,False,7.237490177154541,293.99243759473154,99988.97075624713,24.0,1.0006378404721468,293.94606498138194,99862.28529466267,0.015699331057692976,0.004784120414747647,0.0006390282284665094,0.1694346959232126,0.19197676377517015,0.0,9.842291202961241e-08,2.9534297901474425e-07,4.6601381636250805,1.0,1.0,0.0,1.017613993362023e-07,8.804167819123592e-06,3.581383255894883
34,99999999.99999999,5e-08,2.0,0.54,99999999.99999999,5.963623316594636e-07,2.0,0.54,0.5,294.0,100000.0,0.015720275224661653,PySDM,False,7.177371501922607,293.9929332978519,99989.11964288184,30.0,1.0004840295401851,293.93618227029623,99827.32694897646,0.015692711290153774,0.011125322927411566,0.0004851714666445073,0.12456392664581686,0.1253209233074305,0.0,1.1197478817499867e-07,2.8547783558722726e-07,4.563482904452194,1.0,1.0,0.0,1.2280490782008854e-07,1.1288627170257722e-05,3.7079205505654795
35,99999999.99999999,5e-08,2.0,0.54,99999999.99999999,7.196856730011514e-07,2.0,0.54,0.5,294.0,100000.0,0.015720275224661653,PySDM,False,8.010788679122925,293.99346836859235,99989.28035368967,40.0,1.000367182280926,293.91801154088864,99769.07214479064,0.015682246624139792,0.025895060013341853,0.00036826743635032244,0.07284290933656584,0.07557790271978791,0.0,1.3588024097924152e-07,2.782542942550301e-07,4.487143204731081,1.0,1.0,0.0,1.4820005899167406e-07,1.4617527245949043e-05,3.80548434724803
36,99999999.99999999,5e-08,2.0,0.54,99999999.99999999,8.685113737513521e-07,2.0,0.54,0.5,294.0,100000.0,0.015720275224661653,PySDM,False,7.952789545059204,293.9940108278104,99989.4432835932,28.0,1.0002762199462798,293.94262173527875,99839.00487789464,0.01569385869267841,0.06027183899537241,0.00027810530081584517,0.037724502926570175,0.04049970857226669,0.0,1.6488925935471607e-07,2.688209151062655e-07,4.333127077312654,1.0,1.0,0.0,1.7884674053346667e-07,1.871376835135961e-05,3.966965046333562
37,99999999.99999999,5e-08,2.0,0.54,99999999.99999999,1.0481131341546853e-06,2.0,0.54,0.5,294.0,100000.0,0.015720275224661653,PySDM,False,10.823650360107422,293.99453991939737,99989.6021984176,26.0,1.0002107781129985,293.9473307418678,99850.66261714022,0.015695586871222127,0.14039340616371784,0.0002110871525129454,0.015655909804454672,0.018262012446337298,0.0,2.0009140147683734e-07,2.6412741612354126e-07,4.265311838904012,1.0,1.0,0.0,2.1583093027811912e-07,2.448740668127807e-05,4.033832636368596
38,99999999.99999999,5e-08,2.0,0.54,99999999.99999999,1.2648552168552959e-06,2.0,0.54,0.5,294.0,100000.0,0.015720275224661653,PySDM,False,9.894712924957275,293.995015998528,99989.74519069046,66.0,1.0001634960413535,293.8695068430825,99617.70524631429,0.015655430805103596,0.32711698972768255,0.0001640425558557812,0.0028212068701822784,0.005663530511036837,0.0,2.428088348607147e-07,2.635935052924348e-07,4.282466603907469,1.0,1.0,0.0,2.604631782819743e-07,3.251646644499998e-05,4.025106483717762
39,99999999.99999999,5e-08,2.0,0.54,99999999.99999999,1.5264179671752303e-06,2.0,0.54,0.5,294.0,100000.0,0.015720275224661653,PySDM,False,8.14700436592102,293.9953957377546,99989.85924688024,24.0,1.0001264255588014,293.95227223040473,99862.33223199744,0.015697239084291492,0.7620385332786956,0.00012785332911424696,0.0,0.0,0.0,,2.5895085534345873e-07,4.19196662509393,1.0,1.0,0.0,3.143250467082154e-07,4.2642235270392824e-05,4.08393561842944
